Tweet ID,Text,Location
1652583703892066304,"@CoquitaBack @Apuntes_ Fui en el 2014. La web del gobierno tenía TODOS los datos. Esta todo hecho para que te armes vos tu tour con todo lo que hay allá disponible (trenes, tours, etc)",Spain
1652495208943083526,@Gallina91218_ Vos decis que entre riquelme y el var hay algo??,Spain
1652237180629139456,"@Israelanochecer Tiene que haber opciones de inversión donde colocar los flujos del comercio. So vos me pagas en moneda A, yo tengo que poder invertir ese flujo por mientras hago otro pago. Si no hay donde estacionar la moneda ala que tengo, prefiero usar otra moneda qué si lo tenga.",Spain
1651941186473435136,"@kenponce_r Hey vos! 
respeta mis gustos. 😒",Spain
1651250744643710980,@chespi1984 @ursuvargues Pero vos entendiste… sos bilingüe?,Spain
1651204675197173761,"Susana: teño moita presa necesito q vos sentedes, eh Inés mondase de risa 
Es q no puedo con esta señora jjajajsjjsj",Spain
1651162540250918912,@Agost1no Todos sabemos que Alberto nunca cortó ni pinchó. Una persona lo puso ahí y esa persona es la que nos trajo acá. Con ese mismo argumento no podemos endilgarle el 100% de la culpa a esa derecha que vos mencionas.,Spain
1650732603777904640,@BauBassi @pmbruera @AgustinaLocke Bauti como que nunca probaste el locro????? Y vos pedro deja se decir que sos del interior 😵‍💫,Spain
1650597652436754453,"@psdegsantiago @XSanchezBugallo Non se olviden de que o Sar e Sarela ainda non están conectados, falta pouco si, gracias a vos si, pero bueno, despacio que non vaian ocorrer contratempos como no Espiño... @mrosonf @abal_marta @XSanchezBugallo @gonzalomuinos",Spain
1650553229447507986,"Bajo del ascensor y me cruzo con una vecina mayor 1000% catalana
Yo: hola! Cómo estás ?
Ella: muy bien, VOS?
El plan de colonización sigue avanzando a pasos muy rápidos",Spain
1650268942374522881,Cuando te bese sentí q vos sentiste cosaas,Spain
1649718234390593537,"@JoseDuero99 Ay 🥺 que bello huevon 🫶 bonito corazón en tuyo. Lo que no puedo creer es que apenas te la hayas visto, después de tanto tiempo que salió. 
Genial que compartas ese lado sensible de vos. Un abrazo 🫂",Spain
1649713752609095681,"Y vos, qué peinado de Roberto tuviste? https://t.co/oQheSHl1QU",Spain
1649326528054939649,@DementeXElBolso Jugás a las 7 en la loma del orto. Vos llevabas 5000 gallinas,Spain
1649068902364659714,"https://t.co/Us3AL9hHl9
Pero que decides comeplantas? O edificio seguirá tendo espacio para os veciños!! Deixade de mentir, vos o que pasa e que queredes todo para enchelo de veganos e merdas así. Agora seguirá existindo un espacio para a xente e de paso a @Depucoruna pagao.",Spain
1648349616767926272,"Loco entreno con un mae que es otra cosa, clase clara más Preciosa peroooo huele mal🤣 como le digo que se vaya a bañar maje? No sentirse vos.😮‍💨",Spain
1648068243729334277,@Yuliany_Delva Ya no soy cariñoso con vos pues 🖕🏻,Spain
1648009772564725760,@RauOGvs_ Y vos no deberías de estar trabajando? 🤔 jajajaja,Spain
1647637990234005505,"@latalpamela Te amo amor🩵 a vos a mi muchachito, si no soy la madrina no quiero nada.🤣",Spain
1647522120656732163,"@marlaskalakaska Esssque mhan dicho que tengo que tené asquito a Vos. 
Feijudas parece moderadito. 
La economía sin dar la batalla cultural.Lo mío aunque se hunda España. 
…
🤦‍♂️",Spain
1647379327846080512,"Y si vos, como yo, dimos to’ por amor y perdimos, ahora nos toca vivir ❤️‍🩹❤️‍🩹",Spain
1646593206895759368,"@Pelinlc Un médico muy desagradable me dijo una vez, tenes tres enemigos en la medicina uno el paciente, dos tus colegas y tres vos mismo.",Spain
1646566394127843356,Un millón de veces más cerebro que vos tiene tu hijo! https://t.co/ZQsEW6tq72,Spain
1646239125358403590,@Massigar1 O me voy ebria? Que decís vos?,Spain
1645943271045070849,"https://t.co/lzRdjxuAGv
A xustiza non actuou porque non viu nada raro, esperastes meses ata que as eleccións estivesen cerca, sodes basura @PopularesStgo @borja_verea. Xa dimitíu e se deron explicacións, solo vos queredes sacar merda.",Spain
1645806235198054400,"@chinchula Te invito a poner fotos de los que te gustan a vos, CARADURA!!! @lepusecucca por favor qué está pasando???",Spain
1645721103908610054,@cynthiiaacj Cuando te besé sentí que vos sentiste coosaaa,Spain
1649090718173126656,"En el trabajo hay una compu que es re lenta y se utiliza solo para gestión de ventas. La lentitud que tiene ese equipo es tremenda, lo odio",Spain
1648545997927096320,@jackitafer Es mi juego favorito de la vida jaaja pasaba HORAS en la compu jugando 🥲,Spain
1646601068552376334,"Tengo mi compu nueva, estoy muy feliz ♥️✨",Spain
1646220997597462528,"Cómo así que hay academias de trabajo virtual? Eso se enseña? Yo nada más sé que me siento frente a la compu, trabajo y listo. No tiene ciencia 🤔",Spain
1649070402109407234,@LeandroTorrenti Y la mortadela? Qué es ese ninguneo con uno de los pocos embutidos que se banca solito un sanguche?,Spain
1655577814031106049,@_freeman35g La 3.0 todavía no salio pibe y todavía falta para la 2.1,Madrid
1655287864026972160,"@fernandezpablo Lo que tiró de Globant, aparte de hijo de puta, ni saben mentir. En los primeros 3 meses un pibe que recién entra es un lastre para el resto que le tiene que enseñar. No tiene sentido entrenar a alguien para largarlo.",Madrid
1654252452940529666,"Un flipao, la piba verde que le rechaza, su hermana azul con daddy issues, un tonto, su colega igual de boba, un árbol gymbro, un mapache chetao, un pibe que silba, y un perro soviético, se han encargado de hacerme increíblemente feliz #GuardianesDeLaGalaxia3",Madrid
1653719239465873408,"@culongatetonga Mirate un video de gameplay del man ese, yo tengo ahorradas 83 tiradas para cuando salga el pibe, estoy aguantando las ganas fuertes de tirar",Madrid
1650281874009227268,"ojalá pueda ayudar a este pibe. que se quede acá , me da tan buena espina …",Madrid
1649882275037708288,@hater__skelter Igual a este pibe no hay que tomárselo en serio. Es intencionalmente pelotudo.,Madrid
1649204710790889472,"Por el amor de jesus, lo que juega el diablito echeverri. Imparable el pibe.",Madrid
1649067110734221313,@palomafdz605 @anarc1970 @pedromlatuff @NatyNatyFerro Pues no le mires la cara al pibe que te caes de culo. 😂😂😂,Madrid
1649063955652804611,@palomafdz605 @pedromlatuff @NatyNatyFerro Peligro es el pibe con veinte maletas y que va a la 24B va haciendo carambola con el C y E de cada pasillo y llega a su fila y no tiene sitio. Ah!! Incluido el bolso de arpillera de cuadros medio rojo tirando a rosa 😂😂,Madrid
1648860137585537025,"Goooooooooooooooooooooooooooooollllll 

Vamos Pibe!",Madrid
1648386535731986438,@RCCelta @estrellagalicia el pibe que hace 4 días se ha dejao 80 pavos en la segunda camiseta https://t.co/VI1WwnaATJ,Madrid
1648214024843063297,@rebeecaheerrero ¿Cómo? ¿El pibe dormía con su amigo? https://t.co/S7CTKetYG0,Madrid
1647210920609710081,@Pibe_Marcio @juanfromspain1 @soycamarero Iban a montar el club de los pesimistas pero desistieron porque no creen que funcionaría,Madrid
1646427829213573120,@YenyGmz Salva? Pero es buen pibe!,Madrid
1645490747473563648,Me voy a morir del pibe que hace de Ringo en la serie de Ringo,Madrid
1655465155742912512,"@AnibalGarzon Un soldadito boliviano no es hermano del Che, no. Eso no es verdad.
El Che, pijo progre de la época y cero empatía por nadie, fue un asesino sin compasión. 
Hermano él de un ""soldadito"", amos anda!!!!!",Madrid
1654577485542047748,"@Duniesquispizz @CubanaLidice @ShadowsOfGreys @Ana_Hurtado86 @Lostinpit1 @DiCastilloB @EVilluendasC @KatrinaDeCuba @emicuba_ @NacheDCuba @AleLRoss198 @zurdoBo7 Vivan Marx, Engels, Fidel, el Che, Vilma Espín, Raúl y Díaz Canel. Vivan los pueblos que luchan por el socialismo. 

#ALaPatriaManosYCorazón ❤️🇨🇺",Madrid
1654475886547152900,"Che amigo @CambeiroThiago , no se puede inventar una nueva LEY CAMBEIRO para el nivel internacional?",Madrid
1654212710790311936,"@antonioabadg Para el neocomunismo tb. Nazis no hay (máximo los 50 d San Isidro). Defensores del comunismo, como Vd (ojo q inventaron la homofobia y campos d concentración para homosexuales bajo el lema del Che ""El trabajo os hará hombres"") muchos. Lo suyo es como judío defiendiendo a Hitler. https://t.co/9UDVCfhZ9u",Madrid
1653800582803488768,@LfilodelabrechA ¿Es un apodo del infecto niño pijo homofóbico aka Ché Guevara?,Madrid
1653327082242318338,NO CHE O CHEN TE RA!!! https://t.co/vTup5uZdWH,Madrid
1653299250019663875,@che_pirata1963 @PaganaMaite @abulelrafas Ansar es más de anal,Madrid
1652386944368746498,@IvaanBojko Gracias che! Ví a Baez hoy!,Madrid
1652218200350752770,NO CHE OCHEN TERA 🎶 https://t.co/5XMupjltGD,Madrid
1651706850096685057,"Che, alguien puede cantar el Himno con un poco más de entusiasmo?? Se canta a viva voz! Nadie se tiene por qué fijar si desafinas o no. A los gritos carajo! ✊️",Madrid
1651652962744147976,"@ChimoModSounds Me da mucha pena por la fiel afición che, pero tiene todo muy mala pinta. Mucho ánimo, Amunt Valencia! y Lim Go Home!.",Madrid
1651645749115998208,"@pulsotac @Flechadel78 @hpititiminisky Tranquilo che, ni que te hubiera invadido el espíritu santo",Madrid
1651488435863973888,@Cappi_Zzz Che y vos @nievestomadinn no te queda algún amigo menos retrasado en stock? Buscate amigos normales o aprendé a defenderte sola hermana porque este dispenser de cringe de pedo puede hilar una oración.,Madrid
1651300696233213974,Che estos se re quejan del calor 🤌🏻🤌🏻jajajajaa,Madrid
1650953786012102670,No sé un poco che! 😅😂 https://t.co/XFHeY7UJEr,Madrid
1650481892087549953,@PabloEchenique @SuperRoStar @PODEMOS Para cuando derribamos la estatua del Che en Leganes ? Memoria histórica.. si..para todos,Madrid
1650418907663024128,"@BorjaMiguelok @12Maibj Che, moooy bueno! Una usina de simbolismo esa biblioteca. Tenés obra social intelectual y emocional in aetérnum. Encima, te tiré ese tweet irónicamente, justo estoy con Gautier y me sirvió para tirar el chiste, nunca pensé que encontraría tal feedback.",Madrid
1650158775376936961,"Como ya dijo el Che: ""A los comunistas sólo nos echan del poder pies pa lante"". https://t.co/vsDYZYPpRi",Madrid
1649896309850095619,"@maguicmps Che pero aunque sea un golazo como anécdota paranormal, eso es una alucinación hipnopómpica; que pueden ser visuales, auditivas o incluso táctiles (como en tu caso), y una de las características es que justamente crees estar completamente consciente.",Madrid
1649874287770124289,@AlexisCubells Delivery hasta Madrid pío no hay che cuate 😩,Madrid
1649452666391523328,"Che, ¿y de qué hablan ustedes los fanáticos de los autos?

Respuesta más improbable: de bancar a Taylor Swift. https://t.co/PFGRzsgbgO",Madrid
1649150314379968512,Che se acuedan que jajajajjaaa venian a jajajajajaja para para jajajajaja venian a poner a la Argentina de pie,Madrid
1649076366833250308,"@perroscalleok che vamos a ver catupecu como cuando eramos adolescentes en villa gesell! Tienen fecha en Madrid, besos a todos!",Madrid
1648640580887388160,"@JAC_Serj @Yolanda_Diaz_ Ya fue el Che, y le intento asesinar la CIA",Madrid
1648454879638335489,"Es más. Creo qué hay un momento de la charla en la que Maslatón se da cuenta de eso y dice algo como “che, que bien este programa”. Me encantó.",Madrid
1648248066342879235,@Cherichefff4 Buenos días che,Madrid
1648175438328479745,"@macabrofandango Che, y vos sos? Agradecele al algoritmo de twitter que te podemos leer y darte tus 15 segundos de atención, blowhard.",Madrid
1647620160449069056,"Che ojo que a River todavía le queda jugar con los de mas arriba en la tabla. CASLA, DyJ, CARC, Talleres y AAAJ.",Madrid
1646650736321740802,Che que fiesta el monumental. No paran de cantar y saltar. No me sorprende igual...,Madrid
1646509924074102785,"@todonoticias Uuuufa yo me crie en ese barrio, jugábamos en la calle, yo estaba con mis amig@s, ivamos a lanplaza Alsina, a la vereda de cualquier amiguit@. Que cagada che como esta el barrio!! Una tristeza!😫",Madrid
1646300987248852992,Impresionante como no jugamos a nada che 💔,Madrid
1646279017606021121,Miglior video della serata: io che canto “ti ringrazio mio signore” come coro da stadio 🙏🏼♥️,Madrid
1645723282010779649,Che hace 2 días no me anda chat gpt. A alguien mas?,Madrid
1645698784666501120,@crisalidemalva Se sono con la condizionale gli anni non sono tanti lo stesso! 🤓vado che perdo El Uber 💃👋👋,Madrid
1645343050565050368,@Cherichefff4 Buenos días che,Madrid
1656298698391912455,"@_giulirossi pago mas barato x uno de dos dormitorios, dos baños, cocina separada y cochera en un barrio cheto en MADRID, estamos todos locos.",Madrid
1653726046204600321,"que la gente haga caso omiso el que seas estúpido. 

Ser blanco, hegemónico y cheto no son méritos de nada, y no deberían ser razón de orgullo, ni mucho menos algo a que aspirar. Espero que con esto se vayan rescatando de a poco, hay tiempo ⏱️",Madrid
1653726042060890112,"AMO, que por fin se dieron cuenta de que es PELADA, aspirar a ser CHETO y tomar cualquier camino para lograrlo, hasta vanagloriar a un partido político que esta MATANDO gente, mientras le maquillas a la princesa de la narcopolitica en tu país. Ser hegemónico ya no alcanza para https://t.co/WoVVochVIW",Madrid
1653724104443277313,"Espero que ahora con Magno como ejemplo, vean lo triste, aburrido, sin identidad y sin un ápice de amor propio que se ve aspirar constantemente a ser Cheto. No hay ko nada de bueno que rescatar, me da pena que la gente venda su moral por dinero, da asco y pena",Madrid
1650772843678842882,Díganme na que el cheto wanna be que se las quiere dar de proxeneta va a terminar preso por favor,Madrid
1655965152179630081,@pablomarzocca Lo compraría sin dudarlo porque lo recontra vale. Pero ahora que me bannearon el eshop esta off limits.,Madrid
1652705208244359168,@Isaijosetc Así me estás diciendo desde hace 2 años recontra bcrro jeje.,Madrid
1651935481091768321,"Recontra crack Haaland, pero lo que hacía el Batipibe en el United de esa época era majestuoso. https://t.co/ShkJ0jR1f1",Madrid
1650193967449866240,"La pasividad actual del pueblo Venezolano es digna de estudio 📚, vivimos sobre la mayor riqueza petrolera existente, esta recontra comprobado por el mismo régimen que son criminalmente corruptos, el 90 % sobrevive de milagro y nadie se arrecha !! Nos volvimos mansos ?#libertad https://t.co/SC5HFhArga",Madrid
1655290313311748098,@MamuGringa Es la primera vez que lo leo y nada puede ser peor que esta primera impresión. Espero que sea un forro porque no se puede ser tan boludo.,Madrid
1653142943555805185,Escuchar a lit killah con acento venezolano me acaba de arreglar la vida AGUANTE ARGENTINA EL DIEGO Y LA DROGA BOLUDO. https://t.co/fV0kbbJBxU,Madrid
1652813460982448132,"Entonces, eso, el lobby asunceno de la oposición es una poronga porque la gente se sigue llenando la boca de “yo ayudo desde donde puedo”, y las campañas políticas se hacen en Instagram y Twitter. Medio boludo parece, pero la gente que tiene más educación a veces es la más tonta",Madrid
1652798299017969666,"@ExCarnaka @AleixSais Siempre esta el boludo q te dice como tenes q comer, si es vegano! Tiene pinton ese bocata!!🤗",Madrid
1652580880240594944,@DamianP_ @LaspinaL @azoradamente Podrías haber googleado y no quedar como un boludo.,Madrid
1652225910550982663,@FranNunesEcon Sos un boludo importante…,Madrid
1651132482597666818,@bareaIV @lucas33984 @KingsLeague Boludo tenes la foto de Tiger dejate de joder,Madrid
1649871566258184193,Jajajajajajajja boludo no puede ser que país lleno de oportunidades https://t.co/U0KksVBy6z,Madrid
1648451226105970688,@Laurix73 Hugh Grant siempre me va a parecer un boludo sólo por eso.,Madrid
1656054698867130370,"@yanilatorre Hola? Vos vivís de lo mismo, de hablar mal de todo el mundo y de meterte en la vida de los demás #cararota #sinescrupulos Cómprate una vida, sos nefasta 🫠",Madrid
1655943782477737987,"Desde que mi musa para un desamor sos vos , siento que escribo mal… ✍️",Madrid
1655825063818436608,"En mi casa tengo discos y cosas que no me hacen mal 
Después de muerto nene, vos me vendrás a visitar.",Madrid
1655636285057294355,@AhfJla @Gus_Noriega En esta fantasía tuya la nena violada no le quiere contar a los padres y si a su ginecólogo pero vos pensas que yendo junto a ella al ginecólogo eso cambiaría. Es muy curioso como razonan uds.,Madrid
1655562547540422663,"@elexdetuvieja para vos!

 https://t.co/5d3KXeNpDM",Madrid
1655343413334626304,"#VamosRiver

Tomala vos, damela a mi, el que no salta murió aquí 💪🐔 https://t.co/ehSEczgSnO",Madrid
1655249611735416834,"@fdalmaud Vos y tus preguntas!!! Gente aburrida? Es buenísima, menos mal que hay personas buena onda que te las responden 😋😉",Madrid
1654891992877334528,"El tipo apuesta a conseguir el mismo laburo y mejor pago en el sector privado, cuando el gobierno suelte el curro de la obra pública y se haga por iniciativa privada. Pero vos apostás a que el pobre vote por lo que lo hizo pobre, cráneo. https://t.co/sdFPrwKCeF",Madrid
1654842857767723009,"@Martulity @vero__te_ Ahhh, vos decis que yo no la banco porque aun soy re joven? https://t.co/9h2RYulwDV",Madrid
1654761448797528066,@natales15 Incluso si eso hubiera pasado no aportaba absolutamente nada. Tenes a Susan Sarandon y lo máximo a ll que aspiras es a generar un momento gracioso para vos a costa suya.,Madrid
1654628517315788800,@nerdnq5 Yo me fijo mucho el momento. Porque si te da bola a vos se le pueden ir 20 al humo. Depende el lugar y el contexto.,Madrid
1654628200050315264,@susanette Yo extraño te voy a hablar a vos que no estás trabajando solo porque puedo acceder a vos y lo hare hablándote sobre mi.,Madrid
1654618124379889664,@RAMIROMARRA Un poco como vos Ramiro pero sin la parte del retardo.,Madrid
1654578084060774404,"La gente que dice “esta gente no me representa” por la gente que se esta manifestando, y la verdad que nadie te tiene que representar, deberías hacerlo vos mismo, e’a, así gua’u vamos que na ser representantes de los demás, pe nde kaiguevekena",Madrid
1654553602751340544,"@jalguater @NataliaTaffarel Sos vos porque obvias lo que es para que sea lo que queres que sea. Esta todo ahí afuera, no es un secreto. Hace lo que quieras con eso.",Madrid
1654195639041794053,"@reg_mati O cambiar de carril cuando vos estas físicamente ocupando el carril. Te ponen el giro cuando ya empezó la maniobra. Gracias, ya me di cuenta cuando vi tu auto encima mío.",Madrid
1654185199096274944,@DiesYo Puede ser que la foto sea chiva y no necesariamente vos (mi pensamiento inseguro),Madrid
1654118237930389505,@gabrielHLucero Pero lo hiciste vos? No entiendo.,Madrid
1653885508127162370,@GarciaHelen__ Vos para cuando rubia,Madrid
1653857672830111747,@luis_freina Terrible vos ...no hay x quién votar,Madrid
1653856176721764354,@luis_freina lgp así estaba viendo vos,Madrid
1653765150107742213,"@labicivoladora Lo tragicómico no es eso, sino como la actitud y la mirada de ella - incluso el enfoque explícito del ""si vos hacés la tuya yo hago la mía"" denotan que va a tomar fafu como manera de manipularlo a Paéz;  básicamente la pintaron de merquera, y de pasada de manipuladora. Cine 🚬🚬",Madrid
1653740148922646528,@itrangoni Vos más que nadie sabés que es cierto lq digo 😔,Madrid
1653710485781397504,"Vos ponele amor a todo, aunque la vida duela ❤️",Madrid
1653582299231838210,"@noka_uy Jskja ofendidísima. Sí Avril yo me educo, soy académica; vos en cambio sos uruguaya, otaku y burra. Después dicen que la vida no castiga dos veces. Abz",Madrid
1653479797509505031,Y vos que tal por tu casa bonita 🤕🤮 https://t.co/lMHfMauIKg,Madrid
1653380862577131520,"@enriquevp Y qué?
Aquí los únicos idiotas e ignorantes son los que fueron a votar nuevamente por los rojos, o los que vendieron su voto, o los que alteraron las votaciones para que ganen nuevamente.
Y vos @carlosviveroscv no te da vergüenza defender algo indefendible, ¡vendido!",Madrid
1653322501764575232,"Desde ese momento hasta hoy pasaron 11 años, increíble! Vos y tu hermano son lo mejor de mi vida 🧡 Feliz cumple Clarita, enana de mi corazón ❤️ Que sea feliz, feliz y más feliz 🎂🎉 
@fdalmaud https://t.co/qqxUqNJzuV",Madrid
1653213351399284737,"se cree traqueto 
papi vos no llegas ni a bobo d los mandados",Madrid
1653069086031478787,"@bel_bozzolo @antisocialEgo En cambio las matemáticas son de carácter acumulativo y eso es lo que hace que si un profesor es ineficiente al momento de explicar las estructuras, a vos te resulte difícil; no pasa con ninguna otra materia, excepto con lenguas extranjeras que también son materias acumulativas.",Madrid
1653068938605936641,"@bel_bozzolo @antisocialEgo Se me ocurre una analogía boludísima pero didáctica: si una profesora de historia te cuenta qué hizo San Martin en Chile sin contarte cómo cruzó Los Andres vos vas a aprender igual, a lo sumo te faltará una parte de la historia que la podés aprender cuando quieras.",Madrid
1652836714400841729,"quienes no tuvimos educación de nivel universitario en un país donde eso es un privilegio de clase, vos te vas a la Católica y yo te tengo que dar cátedra? Puedo ko, pero que paja me dan",Madrid
1652808391721451522,@lauraharkins @LanaMontalban Mirá vos!,Madrid
1652602510585077760,"@lunepolar Me viál Reti!!!! 😂❤️🌲
Y vos?",Madrid
1652495208943083526,@Gallina91218_ Vos decis que entre riquelme y el var hay algo??,Madrid
1652457557087191040,me puse chimbita pa que vos me presumas,Madrid
1652432594380759040,A besar me enseñó tu mujer y vos lo sabes!,Madrid
1652430335538282497,@AnGyarq_ @a_velaci @MelKfecito Jajaja vos llegando a la gasolinera 😂😂😂😂😂😂 https://t.co/q3ePnzxvEv,Madrid
1652351305980018703,"@La_Chechu86 @ChatrucJose2 Claro q si aportarian, aparte uno no puede ser como serian los demas, sino no serias vos mismo. Los ee sanlo tambien aportan... https://t.co/Ndiut51Urr",Madrid
1652336209295802368,@Licer67 Tenemos que planificar un finde “déjate llevar” por vos 👏🏻💃🕺🏻.,Madrid
1652335787159986179,@SuperPorfiada Esto de llevo de regalo a vos rocha https://t.co/H31Jm8SAek,Madrid
1652327560980692995,"@CaroMaiorano Es raro porque la que me dice que no soy empatico, educado y si ordinario, sin conocerme y sin que nada de lo que haya escrito indique eso, sos vos. Yo sólo opino sobre lo que escribís. Igual no tengo ganas de discutir tu ofensa así que buen día.",Madrid
1652323675515805703,"@alebc32946038 @CaroMaiorano @julianmatas0378 Ale (así queda claro que ahora si te estoy contestando a vos), no tenes idea como funciona twitter. Ya me mandaste a cagar dos veces por cosas que no te conteste a vos. Leete un tutorial y no me rompas las bolas.",Madrid
1652323045585944578,"@CaroMaiorano Vos le llamas empatía a ir con tu vida ABC1 a contarle a alguien que apenas llega a fin de mes, que su laburo es una mierda, que lo largue y ya busque algo glamoroso. Baja de tu nube de pedos.",Madrid
1652322562997735425,@alebc32946038 Es muy difícil hablar con alguien que dice algo y al siguiente tuit dice que no. Y vos lo hiciste 3 veces seguidas. Buen disco.,Madrid
1652289998966644738,"@CaroMaiorano Que buena que sos, Caro. Gracias a vos no se van a cagar ni de frío ni de calor. Sólo de hambre.",Madrid
1652276724195786752,@CaroMaiorano No es el punto. Ya en otro tuit hablaste de “desempolvar cajas”. Tu problema no es con la precariedad sino con lo que a vos te daría vergüenza hacer.,Madrid
1652243019083415553,@soycaita @arieldiaco Pero vos todavía no te fuiste a dormir,Madrid
1652240448671342592,"Hay gordito, la vida tenia algo mejor para vos!🐘🧡 https://t.co/ZnZNGvqHEK",Madrid
1652237180629139456,"@Israelanochecer Tiene que haber opciones de inversión donde colocar los flujos del comercio. So vos me pagas en moneda A, yo tengo que poder invertir ese flujo por mientras hago otro pago. Si no hay donde estacionar la moneda ala que tengo, prefiero usar otra moneda qué si lo tenga.",Madrid
1652009990629081089,"@DoorBell51 Si me sacan la vulva que de paso me saquen el lóbulo frontal cerebral y te lo pongan a vos así por lo menos entendés una ironía, mamita.",Madrid
1651982051552243715,@XimenaGarciaBl @Red_Carolina @JASanahuja @IndiraHuilca @AlachanHeidy @edblanco_nic @AVillagran502 @anogal @JuAMartinezO @asaraviapadern @eliotfzc @Adaraja @FedeFilartiga @saskianino @DuarteJr_ @EmilioUIO Vos más 💕,Madrid
1651977441110380549,@Huszzky Vos no tenes espejo  en tu casa poseado ?,Madrid
1651974528761724928,"@pisaconmigo @lules_glam Yo lo había interpretado como, no le jode que ganes más pero hasta esto puedo llegar yo. Ahora que te leo, me parece que es como decís vos.",Madrid
1651941186473435136,"@kenponce_r Hey vos! 
respeta mis gustos. 😒",Madrid
1651730123157041158,"La campaña se centra en venderla como LA ESTADISTA y le suben el rating a Milei. ¿Entienden que a ningún político, de ningún partido, les interesa una mierda la pobreza, inflación, dólar y que vos te cagues de hambre? Están en campaña.",Madrid
1651705719039590402,"Ya no es necesario tener onlyfans escribeme y con depósito en mi cuenta de banco.. te paso por privado, telegram  o hacemos videollamada como vos elija y me podrás ver sin censura https://t.co/DnZN4Ry1Et",Madrid
1651653085276545027,@VenteDigo1 🤣🤣🤣🤣 vos ti sí que eres!!,Madrid
1651651140272922634,"Tengo el orgullo a flor de piel te admiro tanto @Najwa_Nimri  tu trabajo, interpretaciones.magistrales solo reservadas para las grandes y vos sos una de esas!!!!! Vamos por mas !!!!!! https://t.co/anOBYo465i",Madrid
1651648314322845696,@ceriani_pablo Ni yo cuando grite un gol en un 1 a 7 fui tan vergonzoso como vos,Madrid
1651488435863973888,@Cappi_Zzz Che y vos @nievestomadinn no te queda algún amigo menos retrasado en stock? Buscate amigos normales o aprendé a defenderte sola hermana porque este dispenser de cringe de pedo puede hilar una oración.,Madrid
1651270585022816259,@DraKarins Que idiotez decís. Milite con la oposición y cuando ví descerebrados como vos dije para que lucharla por gente mediocre como vos.,Madrid
1651263653142839297,"@estebanbullrich Sos una gran persona Esteban, ojalá haya alguno más como vos, pero es casi imposible hacer acuerdos genuinos con quienes día a dia destruyen este país, admiro tu fortaleza, que Dios te bendiga siempre.",Madrid
1651250744643710980,@chespi1984 @ursuvargues Pero vos entendiste… sos bilingüe?,Madrid
1651174694094086145,@valle_nora @BombitaDarin Y a vos que te hace pensar que no lo conozco??,Madrid
1651162540250918912,@Agost1no Todos sabemos que Alberto nunca cortó ni pinchó. Una persona lo puso ahí y esa persona es la que nos trajo acá. Con ese mismo argumento no podemos endilgarle el 100% de la culpa a esa derecha que vos mencionas.,Madrid
1651001303001190400,"A dónde voto el domingo, para que me gobiernes vos mi amorrrr",Madrid
1650963241227415564,"@GusCasals @mechiboue Faltan @ianveneno @srodriguezrey y vos dear @GusCasals 
Igual les sacamos el cuero a las tres 😂",Madrid
1650951236575719443,@nahuelsosa__ Ay Nahuel si queres convencer a alguien aparte de los 3 trasnochados que ya piensan como vos vas s tener que hacerlo mejor que esto.,Madrid
1650932100843839516,"Mira si vos vas a venir a hablar de ciencia y fundamentos cagados desde la auto percepción cuando sos prófugo del yodo, todo lo que este fulano escupe es fundamentalismo de la auto percepción https://t.co/QaJQzjFgKw",Madrid
1650914486927212552,@JuanSolia1 @Samuel9856789 @CarlosMaslaton @SergioMassa Vos me estas diciendo que Cristina no esta en este gobierno? Te juro que se me hace muy difícil entenderte,Madrid
1650896532772618240,"Hola amigo @LeandroTorrenti , vos que tenés llegada al Chiqui Tapia le podes pedir que organice un campeonato NORMAL. 20 equipos, ida y vuelta, sin promedios!
Harto de casi 21 años explicandole a amigos y compis de laburo de acá nuestra ""liga"".
Gracias por adelantado (?)",Madrid
1650870516796870656,"@InthraVAL @LucasRojo Habla por vos, yo me ducho una vez por mes.",Madrid
1650766669868855296,"@pablom_m Quieres saber de historia? Mira, apunta:

En el día de hoy, cautivo
y desarmado el Ejército Rojo,
han alcanzado las tropas na-
cionales sus últimos objeti-
vos militares. La guerra
ha terminado.

El Generalísimo
Franco
Burgos, 1° Abril 1939.

A mamarla",Madrid
1650766580001787904,"Quieres saber de historia? Mira, apunta:

En el día de hoy, cautivo
y desarmado el Ejército Rojo,
han alcanzado las tropas na-
cionales sus últimos objeti-
vos militares. La guerra
ha terminado.

El Generalísimo
Franco
Burgos, 1° Abril 1939.

A mamarla https://t.co/VLGw0UxfUG",Madrid
1650582988290138121,@PiedrasMarcos Marcos tomó algo contra a indignación ? Porque para que un luns vos poñades a stremear e algo gordo ….,Madrid
1650535843671470080,"📷Compartimos algunas imágenes de la actividad de la Noche de los Libros'23 ""DIOS Y VOS"" en la
@CarlosdeAmberes
📷Disfrutamos de una velada con una selección de poesía, música y danza del siglo XV en torno al Marqués de Santillana.
@Cia_Garcilasos
@ArmoniaMadrid
@barbaraming https://t.co/PlMdUftvD0",Madrid
1650454487255875586,"@gonsanchezrey Te crees cualquier estupidez…ahhh sos vos, perdón nada…",Madrid
1650364824499388416,"@joacoboca Transgresor era Rimbaud que recitaba obscenidades y escribía ""Muera Dios"" en las paredes de Charleville a los 16 en los años 1800, no vos Santi, que bardeás a los Beatles en tik tok la concha de tu madre.",Madrid
